Date;Time;Level
2015-04-09;16:06:49;20.01
2015-04-09;16:08:49;20.01
2015-04-09;16:10:49;20.01
2015-04-09;16:12:49;20.01
2015-04-09;16:14:49;20.01
2015-04-09;16:16:49;20.01
2015-04-09;16:18:49;20.02
2015-04-09;16:20:49;20.02
2015-04-09;16:22:49;20.02
2015-04-09;16:24:49;20.02
2015-04-09;16:26:49;20.02
2015-04-09;16:28:49;20.03
2015-04-09;16:30:49;20.04
2015-04-09;16:32:49;20.04
2015-04-09;16:34:49;20.04
2015-04-09;16:36:49;20.04
2015-04-09;16:38:49;20.04
2015-04-09;16:40:49;20.05
2015-04-09;16:42:49;20.06
2015-04-09;16:44:49;20.06
2015-04-09;16:46:49;20.06
2015-04-09;16:48:49;20.06
2015-04-09;16:50:49;20.07
2015-04-09;16:52:49;20.06
2015-04-09;16:54:49;20.07
2015-04-09;16:56:49;20.07
2015-04-09;16:58:49;20.07
2015-04-09;17:00:49;20.07
2015-04-09;17:02:49;20.07
2015-04-09;17:04:49;20.07
2015-04-09;17:06:49;20.07
2015-04-09;17:08:49;20.07
2015-04-09;17:10:49;20.07
2015-04-09;17:12:49;20.07
2015-04-09;17:14:49;20.07
2015-04-09;17:16:49;20.08
2015-04-09;17:18:49;20.08
2015-04-09;17:20:49;20.08
2015-04-09;17:22:49;20.08
2015-04-09;17:24:49;20.07
2015-04-09;17:26:49;20.07
2015-04-09;17:28:49;20.08
2015-04-09;17:30:49;20.09
2015-04-09;17:32:49;20.09
2015-04-09;17:34:49;20.09
2015-04-09;17:36:49;20.09
2015-04-09;17:38:49;20.09
2015-04-09;17:40:49;20.10
2015-04-09;17:42:49;20.09
2015-04-09;17:44:49;20.10
2015-04-09;17:46:49;20.10
2015-04-09;17:48:49;20.11
2015-04-09;17:50:49;20.10
2015-04-09;17:52:49;20.09
2015-04-09;17:54:49;20.09
2015-04-09;17:56:49;20.10
2015-04-09;17:58:49;20.10
2015-04-09;18:00:49;20.09
2015-04-09;18:02:49;20.09
2015-04-09;18:04:49;20.09
2015-04-09;18:06:49;20.10
2015-04-09;18:08:49;20.10
2015-04-09;18:10:49;20.10
2015-04-09;18:12:49;20.10
2015-04-09;18:14:49;20.09
2015-04-09;18:16:49;20.09
2015-04-09;18:18:49;20.09
2015-04-09;18:20:49;20.09
2015-04-09;18:22:49;20.09
2015-04-09;18:24:49;20.10
2015-04-09;18:26:49;20.10
2015-04-09;18:28:49;20.10
2015-04-09;18:30:49;20.10
2015-04-09;18:32:49;20.09
2015-04-09;18:34:49;20.11
2015-04-09;18:36:49;20.11
2015-04-09;18:38:49;20.11
2015-04-09;18:40:49;20.10
2015-04-09;18:42:49;20.11
2015-04-09;18:44:49;20.11
2015-04-09;18:46:49;20.10
2015-04-09;18:48:49;20.13
2015-04-09;18:50:49;20.11
2015-04-09;18:52:49;20.12
2015-04-09;18:54:49;20.12
2015-04-09;18:56:49;20.13
2015-04-09;18:58:49;20.14
2015-04-09;19:00:49;20.14
2015-04-09;19:02:49;20.13
2015-04-09;19:04:49;20.13
2015-04-09;19:06:49;20.14
2015-04-09;19:08:49;20.15
2015-04-09;19:10:49;20.15
2015-04-09;19:12:49;20.14
2015-04-09;19:14:49;20.14
2015-04-09;19:16:49;20.14
2015-04-09;19:18:49;20.17
2015-04-09;19:20:49;20.14
2015-04-09;19:22:49;20.17
2015-04-09;19:24:49;20.18
2015-04-09;19:26:49;20.18
2015-04-09;19:28:49;20.17
2015-04-09;19:30:49;20.18
2015-04-09;19:32:49;20.18
2015-04-09;19:34:49;20.18
2015-04-09;19:36:49;20.19
2015-04-09;19:38:49;20.19
2015-04-09;19:40:49;20.19
2015-04-09;19:42:49;20.18
2015-04-09;19:44:49;20.19
2015-04-09;19:46:49;20.20
2015-04-09;19:48:49;20.20
2015-04-09;19:50:49;20.18
2015-04-09;19:52:49;20.18
2015-04-09;19:54:49;20.18
2015-04-09;19:56:49;20.19
2015-04-09;19:58:49;20.18
2015-04-09;20:00:49;20.19
2015-04-09;20:02:49;20.19
2015-04-09;20:04:49;20.20
2015-04-09;20:06:49;20.19
2015-04-09;20:08:49;20.20
2015-04-09;20:10:49;20.19
2015-04-09;20:12:49;20.21
2015-04-09;20:14:49;20.18
2015-04-09;20:16:49;20.21
2015-04-09;20:18:49;20.22
2015-04-09;20:20:49;20.18
2015-04-09;20:22:49;20.21
2015-04-09;20:24:49;20.19
2015-04-09;20:26:49;20.21
2015-04-09;20:28:49;20.22
2015-04-09;20:30:49;20.21
2015-04-09;20:32:49;20.21
2015-04-09;20:34:49;20.21
2015-04-09;20:36:49;20.20
2015-04-09;20:38:49;20.19
2015-04-09;20:40:49;20.20
2015-04-09;20:42:49;20.20
2015-04-09;20:44:49;20.19
2015-04-09;20:46:49;20.20
2015-04-09;20:48:49;20.21
2015-04-09;20:50:49;20.20
2015-04-09;20:52:49;20.18
2015-04-09;20:54:49;20.18
2015-04-09;20:56:49;20.19
2015-04-09;20:58:49;20.20
2015-04-09;21:00:49;20.17
2015-04-09;21:02:49;20.19
2015-04-09;21:04:49;20.16
2015-04-09;21:06:49;20.19
2015-04-09;21:08:49;20.18
2015-04-09;21:10:49;20.19
2015-04-09;21:12:49;20.19
2015-04-09;21:14:49;20.17
2015-04-09;21:16:49;20.17
2015-04-09;21:18:49;20.17
2015-04-09;21:20:49;20.18
2015-04-09;21:22:49;20.16
2015-04-09;21:24:49;20.17
2015-04-09;21:26:49;20.16
2015-04-09;21:28:49;20.15
2015-04-09;21:30:49;20.16
2015-04-09;21:32:49;20.15
2015-04-09;21:34:49;20.15
2015-04-09;21:36:49;20.15
2015-04-09;21:38:49;20.14
2015-04-09;21:40:49;20.14
2015-04-09;21:42:49;20.14
2015-04-09;21:44:49;20.14
2015-04-09;21:46:49;20.13
2015-04-09;21:48:49;20.15
2015-04-09;21:50:49;20.14
2015-04-09;21:52:49;20.14
2015-04-09;21:54:49;20.14
2015-04-09;21:56:49;20.14
2015-04-09;21:58:49;20.14
2015-04-09;22:00:49;20.14
2015-04-09;22:02:49;20.13
2015-04-09;22:04:49;20.14
2015-04-09;22:06:49;20.13
2015-04-09;22:08:49;20.14
2015-04-09;22:10:49;20.13
2015-04-09;22:12:49;20.14
2015-04-09;22:14:49;20.13
2015-04-09;22:16:49;20.13
2015-04-09;22:18:49;20.11
2015-04-09;22:20:49;20.13
2015-04-09;22:22:49;20.13
2015-04-09;22:24:49;20.13
2015-04-09;22:26:49;20.15
2015-04-09;22:28:49;20.14
2015-04-09;22:30:49;20.14
2015-04-09;22:32:49;20.14
2015-04-09;22:34:49;20.15
2015-04-09;22:36:49;20.15
2015-04-09;22:38:49;20.13
2015-04-09;22:40:49;20.14
2015-04-09;22:42:49;20.14
2015-04-09;22:44:49;20.14
2015-04-09;22:46:49;20.14
2015-04-09;22:48:49;20.15
2015-04-09;22:50:49;20.15
2015-04-09;22:52:49;20.14
2015-04-09;22:54:49;20.16
2015-04-09;22:56:49;20.15
2015-04-09;22:58:49;20.14
2015-04-09;23:00:49;20.15
2015-04-09;23:02:49;20.15
2015-04-09;23:04:49;20.15
2015-04-09;23:06:49;20.16
2015-04-09;23:08:49;20.15
2015-04-09;23:10:49;20.15
2015-04-09;23:12:49;20.14
2015-04-09;23:14:49;20.14
2015-04-09;23:16:49;20.16
2015-04-09;23:18:49;20.14
2015-04-09;23:20:49;20.13
2015-04-09;23:22:49;20.15
2015-04-09;23:24:49;20.13
2015-04-09;23:26:49;20.15
2015-04-09;23:28:49;20.15
2015-04-09;23:30:49;20.15
2015-04-09;23:32:49;20.13
2015-04-09;23:34:49;20.14
2015-04-09;23:36:49;20.15
2015-04-09;23:38:49;20.15
2015-04-09;23:40:49;20.14
2015-04-09;23:42:49;20.14
2015-04-09;23:44:49;20.13
2015-04-09;23:46:49;20.13
2015-04-09;23:48:49;20.14
2015-04-09;23:50:49;20.16
2015-04-09;23:52:49;20.14
2015-04-09;23:54:49;20.15
2015-04-09;23:56:49;20.15
2015-04-09;23:58:49;20.12
2015-04-10;0:00:49;20.14
2015-04-10;0:02:49;20.13
2015-04-10;0:04:49;20.14
2015-04-10;0:06:49;20.12
2015-04-10;0:08:49;20.12
2015-04-10;0:10:49;20.12
2015-04-10;0:12:49;20.12
2015-04-10;0:14:49;20.12
2015-04-10;0:16:49;20.13
2015-04-10;0:18:49;20.13
2015-04-10;0:20:49;20.13
2015-04-10;0:22:49;20.12
2015-04-10;0:24:49;20.13
2015-04-10;0:26:49;20.14
2015-04-10;0:28:49;20.14
2015-04-10;0:30:49;20.13
2015-04-10;0:32:49;20.12
2015-04-10;0:34:49;20.14
2015-04-10;0:36:49;20.13
2015-04-10;0:38:49;20.13
2015-04-10;0:40:49;20.12
2015-04-10;0:42:49;20.12
2015-04-10;0:44:49;20.12
2015-04-10;0:46:49;20.13
2015-04-10;0:48:49;20.13
2015-04-10;0:50:49;20.14
2015-04-10;0:52:49;20.14
2015-04-10;0:54:49;20.13
2015-04-10;0:56:49;20.14
2015-04-10;0:58:49;20.14
2015-04-10;1:00:49;20.13
2015-04-10;1:02:49;20.13
2015-04-10;1:04:49;20.12
2015-04-10;1:06:49;20.13
2015-04-10;1:08:49;20.13
2015-04-10;1:10:49;20.13
2015-04-10;1:12:49;20.12
2015-04-10;1:14:49;20.13
2015-04-10;1:16:49;20.13
2015-04-10;1:18:49;20.13
2015-04-10;1:20:49;20.14
2015-04-10;1:22:49;20.13
2015-04-10;1:24:49;20.13
2015-04-10;1:26:49;20.13
2015-04-10;1:28:49;20.14
2015-04-10;1:30:49;20.13
2015-04-10;1:32:49;20.14
2015-04-10;1:34:49;20.13
2015-04-10;1:36:49;20.13
2015-04-10;1:38:49;20.14
2015-04-10;1:40:49;20.14
2015-04-10;1:42:49;20.12
2015-04-10;1:44:49;20.13
2015-04-10;1:46:49;20.14
2015-04-10;1:48:49;20.12
2015-04-10;1:50:49;20.13
2015-04-10;1:52:49;20.13
2015-04-10;1:54:49;20.13
2015-04-10;1:56:49;20.12
2015-04-10;1:58:49;20.13
2015-04-10;2:00:49;20.13
2015-04-10;2:02:49;20.14
2015-04-10;2:04:49;20.14
2015-04-10;2:06:49;20.14
2015-04-10;2:08:49;20.14
2015-04-10;2:10:49;20.13
2015-04-10;2:12:49;20.14
2015-04-10;2:14:49;20.16
2015-04-10;2:16:49;20.14
2015-04-10;2:18:49;20.14
2015-04-10;2:20:49;20.15
2015-04-10;2:22:49;20.14
2015-04-10;2:24:49;20.15
2015-04-10;2:26:49;20.16
2015-04-10;2:28:49;20.15
2015-04-10;2:30:49;20.15
2015-04-10;2:32:49;20.17
2015-04-10;2:34:49;20.17
2015-04-10;2:36:49;20.17
2015-04-10;2:38:49;20.17
2015-04-10;2:40:49;20.18
2015-04-10;2:42:49;20.16
2015-04-10;2:44:49;20.17
2015-04-10;2:46:49;20.16
2015-04-10;2:48:49;20.17
2015-04-10;2:50:49;20.18
2015-04-10;2:52:49;20.16
2015-04-10;2:54:49;20.17
2015-04-10;2:56:49;20.18
2015-04-10;2:58:49;20.17
2015-04-10;3:00:49;20.17
2015-04-10;3:02:49;20.19
2015-04-10;3:04:49;20.18
2015-04-10;3:06:49;20.18
2015-04-10;3:08:49;20.18
2015-04-10;3:10:49;20.19
2015-04-10;3:12:49;20.18
2015-04-10;3:14:49;20.19
2015-04-10;3:16:49;20.18
2015-04-10;3:18:49;20.19
2015-04-10;3:20:49;20.19
2015-04-10;3:22:49;20.20
2015-04-10;3:24:49;20.19
2015-04-10;3:26:49;20.20
2015-04-10;3:28:49;20.20
2015-04-10;3:30:49;20.20
2015-04-10;3:32:49;20.22
2015-04-10;3:34:49;20.21
2015-04-10;3:36:49;20.21
2015-04-10;3:38:49;20.21
2015-04-10;3:40:49;20.20
2015-04-10;3:42:49;20.19
2015-04-10;3:44:49;20.20
2015-04-10;3:46:49;20.22
2015-04-10;3:48:49;20.21
2015-04-10;3:50:49;20.21
2015-04-10;3:52:49;20.21
2015-04-10;3:54:49;20.20
2015-04-10;3:56:49;20.22
2015-04-10;3:58:49;20.19
2015-04-10;4:00:49;20.21
2015-04-10;4:02:49;20.19
2015-04-10;4:04:49;20.20
2015-04-10;4:06:49;20.19
2015-04-10;4:08:49;20.20
2015-04-10;4:10:49;20.20
2015-04-10;4:12:49;20.20
2015-04-10;4:14:49;20.19
2015-04-10;4:16:49;20.20
2015-04-10;4:18:49;20.20
2015-04-10;4:20:49;20.22
2015-04-10;4:22:49;20.19
2015-04-10;4:24:49;20.19
2015-04-10;4:26:49;20.20
2015-04-10;4:28:49;20.19
2015-04-10;4:30:49;20.19
2015-04-10;4:32:49;20.18
2015-04-10;4:34:49;20.19
2015-04-10;4:36:49;20.19
2015-04-10;4:38:49;20.20
2015-04-10;4:40:49;20.19
2015-04-10;4:42:49;20.19
2015-04-10;4:44:49;20.20
2015-04-10;4:46:49;20.18
2015-04-10;4:48:49;20.18
2015-04-10;4:50:49;20.18
2015-04-10;4:52:49;20.19
2015-04-10;4:54:49;20.18
2015-04-10;4:56:49;20.18
2015-04-10;4:58:49;20.18
2015-04-10;5:00:49;20.17
2015-04-10;5:02:49;20.17
2015-04-10;5:04:49;20.18
2015-04-10;5:06:49;20.17
2015-04-10;5:08:49;20.17
2015-04-10;5:10:49;20.17
2015-04-10;5:12:49;20.18
2015-04-10;5:14:49;20.18
2015-04-10;5:16:49;20.17
2015-04-10;5:18:49;20.18
2015-04-10;5:20:49;20.16
2015-04-10;5:22:49;20.16
2015-04-10;5:24:49;20.17
2015-04-10;5:26:49;20.16
2015-04-10;5:28:49;20.17
2015-04-10;5:30:49;20.17
2015-04-10;5:32:49;20.16
2015-04-10;5:34:49;20.19
2015-04-10;5:36:49;20.17
2015-04-10;5:38:49;20.18
2015-04-10;5:40:49;20.17
2015-04-10;5:42:49;20.16
2015-04-10;5:44:49;20.17
2015-04-10;5:46:49;20.18
2015-04-10;5:48:49;20.16
2015-04-10;5:50:49;20.16
2015-04-10;5:52:49;20.17
2015-04-10;5:54:49;20.18
2015-04-10;5:56:49;20.17
2015-04-10;5:58:49;20.16
2015-04-10;6:00:49;20.17
2015-04-10;6:02:49;20.17
2015-04-10;6:04:49;20.16
2015-04-10;6:06:49;20.19
2015-04-10;6:08:49;20.17
2015-04-10;6:10:49;20.16
2015-04-10;6:12:49;20.17
2015-04-10;6:14:49;20.16
2015-04-10;6:16:49;20.17
2015-04-10;6:18:49;20.18
2015-04-10;6:20:49;20.16
2015-04-10;6:22:49;20.17
2015-04-10;6:24:49;20.17
2015-04-10;6:26:49;20.16
2015-04-10;6:28:49;20.17
2015-04-10;6:30:49;20.16
2015-04-10;6:32:49;20.17
2015-04-10;6:34:49;20.18
2015-04-10;6:36:49;20.17
2015-04-10;6:38:49;20.17
2015-04-10;6:40:49;20.18
2015-04-10;6:42:49;20.17
2015-04-10;6:44:49;20.17
2015-04-10;6:46:49;20.17
2015-04-10;6:48:49;20.17
2015-04-10;6:50:49;20.17
2015-04-10;6:52:49;20.17
2015-04-10;6:54:49;20.17
2015-04-10;6:56:49;20.16
2015-04-10;6:58:49;20.18
2015-04-10;7:00:49;20.16
2015-04-10;7:02:49;20.18
2015-04-10;7:04:49;20.18
2015-04-10;7:06:49;20.18
2015-04-10;7:08:49;20.20
2015-04-10;7:10:49;20.19
2015-04-10;7:12:49;20.20
2015-04-10;7:14:49;20.19
2015-04-10;7:16:49;20.19
2015-04-10;7:18:49;20.20
2015-04-10;7:20:49;20.19
2015-04-10;7:22:49;20.20
2015-04-10;7:24:49;20.20
2015-04-10;7:26:49;20.20
2015-04-10;7:28:49;20.21
2015-04-10;7:30:49;20.21
2015-04-10;7:32:49;20.20
2015-04-10;7:34:49;20.21
2015-04-10;7:36:49;20.23
2015-04-10;7:38:49;20.23
2015-04-10;7:40:49;20.22
2015-04-10;7:42:49;20.22
2015-04-10;7:44:49;20.23
2015-04-10;7:46:49;20.22
2015-04-10;7:48:49;20.23
2015-04-10;7:50:49;20.23
2015-04-10;7:52:49;20.24
2015-04-10;7:54:49;20.22
2015-04-10;7:56:49;20.23
2015-04-10;7:58:49;20.25
2015-04-10;8:00:49;20.24
2015-04-10;8:02:49;20.24
2015-04-10;8:04:49;20.25
2015-04-10;8:06:49;20.23
2015-04-10;8:08:49;20.25
2015-04-10;8:10:49;20.26
2015-04-10;8:12:49;20.26
2015-04-10;8:14:49;20.25
2015-04-10;8:16:49;20.25
2015-04-10;8:18:49;20.27
2015-04-10;8:20:49;20.24
2015-04-10;8:22:49;20.25
2015-04-10;8:24:49;20.24
2015-04-10;8:26:49;20.25
2015-04-10;8:28:49;20.25
2015-04-10;8:30:49;20.26
2015-04-10;8:32:49;20.25
2015-04-10;8:34:49;20.25
2015-04-10;8:36:49;20.24
2015-04-10;8:38:49;20.26
2015-04-10;8:40:49;20.23
2015-04-10;8:42:49;20.25
2015-04-10;8:44:49;20.24
2015-04-10;8:46:49;20.25
2015-04-10;8:48:49;20.23
2015-04-10;8:50:49;20.26
2015-04-10;8:52:49;20.24
2015-04-10;8:54:49;20.25
2015-04-10;8:56:49;20.25
2015-04-10;8:58:49;20.23
2015-04-10;9:00:49;20.26
2015-04-10;9:02:49;20.25
2015-04-10;9:04:49;20.26
2015-04-10;9:06:49;20.23
2015-04-10;9:08:49;20.25
2015-04-10;9:10:49;20.25
2015-04-10;9:12:49;20.26
2015-04-10;9:14:49;20.26
2015-04-10;9:16:49;20.24
2015-04-10;9:18:49;20.25
2015-04-10;9:20:49;20.23
2015-04-10;9:22:49;20.24
2015-04-10;9:24:49;20.24
2015-04-10;9:26:49;20.24
2015-04-10;9:28:49;20.23
2015-04-10;9:30:49;20.24
2015-04-10;9:32:49;20.23
2015-04-10;9:34:49;20.24
2015-04-10;9:36:49;20.24
2015-04-10;9:38:49;20.24
2015-04-10;9:40:49;20.24
2015-04-10;9:42:49;20.24
2015-04-10;9:44:49;20.23
2015-04-10;9:46:49;20.25
2015-04-10;9:48:49;20.24
2015-04-10;9:50:49;20.23
2015-04-10;9:52:49;20.24
2015-04-10;9:54:49;20.25
2015-04-10;9:56:49;20.22
2015-04-10;9:58:49;20.22
2015-04-10;10:00:49;20.23
2015-04-10;10:02:49;20.22
2015-04-10;10:04:49;20.22
2015-04-10;10:06:49;20.24
2015-04-10;10:08:49;20.23
2015-04-10;10:10:49;20.23
2015-04-10;10:12:49;20.22
2015-04-10;10:14:49;20.23
2015-04-10;10:16:49;20.22
2015-04-10;10:18:49;20.22
2015-04-10;10:20:49;20.21
2015-04-10;10:22:49;20.22
2015-04-10;10:24:49;20.23
2015-04-10;10:26:49;20.22
2015-04-10;10:28:49;20.22
2015-04-10;10:30:49;20.22
2015-04-10;10:32:49;20.21
2015-04-10;10:34:49;20.21
2015-04-10;10:36:49;20.23
2015-04-10;10:38:49;20.22
2015-04-10;10:40:49;20.21
2015-04-10;10:42:49;20.21
2015-04-10;10:44:49;20.22
2015-04-10;10:46:49;20.21
2015-04-10;10:48:49;20.21
2015-04-10;10:50:49;20.21
2015-04-10;10:52:49;20.21
2015-04-10;10:54:49;20.23
2015-04-10;10:56:49;20.21
2015-04-10;10:58:49;20.20
2015-04-10;11:00:49;20.21
2015-04-10;11:02:49;20.22
2015-04-10;11:04:49;20.22
2015-04-10;11:06:49;20.22
2015-04-10;11:08:49;20.20
2015-04-10;11:10:49;20.22
2015-04-10;11:12:49;20.21
2015-04-10;11:14:49;20.21
2015-04-10;11:16:49;20.22
2015-04-10;11:18:49;20.23
2015-04-10;11:20:49;20.21
2015-04-10;11:22:49;20.21
2015-04-10;11:24:49;20.21
2015-04-10;11:26:49;20.21
2015-04-10;11:28:49;20.22
2015-04-10;11:30:49;20.22
2015-04-10;11:32:49;20.22
2015-04-10;11:34:49;20.21
2015-04-10;11:36:49;20.21
2015-04-10;11:38:49;20.21
2015-04-10;11:40:49;20.21
2015-04-10;11:42:49;20.22
2015-04-10;11:44:49;20.21
2015-04-10;11:46:49;20.21
2015-04-10;11:48:49;20.21
2015-04-10;11:50:49;20.21
2015-04-10;11:52:49;20.21
2015-04-10;11:54:49;20.21
2015-04-10;11:56:49;20.21
2015-04-10;11:58:49;20.21
2015-04-10;12:00:49;20.21
2015-04-10;12:02:49;20.21
2015-04-10;12:04:49;20.21
2015-04-10;12:06:49;20.21
2015-04-10;12:08:49;20.21
2015-04-10;12:10:49;20.21
2015-04-10;12:12:49;20.21
2015-04-10;12:14:49;20.21
2015-04-10;12:16:49;20.20
2015-04-10;12:18:49;20.20
2015-04-10;12:20:49;20.21
2015-04-10;12:22:49;20.21
2015-04-10;12:24:49;20.21
2015-04-10;12:26:49;20.21
2015-04-10;12:28:49;20.21
2015-04-10;12:30:49;20.21
2015-04-10;12:32:49;20.20
2015-04-10;12:34:49;20.21
2015-04-10;12:36:49;20.20
2015-04-10;12:38:49;20.21
2015-04-10;12:40:49;20.21
2015-04-10;12:42:49;20.20
2015-04-10;12:44:49;20.20
2015-04-10;12:46:49;20.20
2015-04-10;12:48:49;20.20
2015-04-10;12:50:49;20.21
2015-04-10;12:52:49;20.20
2015-04-10;12:54:49;20.20
2015-04-10;12:56:49;20.20
2015-04-10;12:58:49;20.21
2015-04-10;13:00:49;20.20
2015-04-10;13:02:49;20.21
2015-04-10;13:04:49;20.21
2015-04-10;13:06:49;20.21
2015-04-10;13:08:49;20.19
